"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0876854266728077,4.87087653295829e-05,4.94948414673401e-06,0.317792442307762,0.000509603683163369,0.0759856157779294,0.00839125223913253,0.126108453883075,0.000234066481786979,0.00319718695757035
0.111487991706007,4.30606918752216e-05,1.7154312070874e-05,0.335830813769578,0.000410968333356019,0.0764230944630576,0.0086417783699541,0.128316266598732,0.000213341654757307,0.00313122167788992
0.111318699212942,4.07749379854394e-05,1.14109675200475e-05,0.254479412392932,0.000409470479548391,0.0765627446547465,0.00853569004707968,0.118752920350738,0.000196615149843209,0.00332916537738865
0.0718413844580192,2.91070353483458e-05,1.80057578938314e-05,0.280032718168897,0.00039745346984912,0.085406897555022,0.00869879178264917,0.115267385721807,0.000188174250028505,0.00332333494821942
0.079912986708145,2.07745156287706e-05,1.73297464002361e-05,0.279833341475241,0.000442872152274069,0.0849609087895004,0.00716094168807921,0.110437771999503,0.000180923220556339,0.00350104580179012
0.083216692926394,1.99232672777764e-05,4.14137919214189e-05,0.341299149743254,0.000364855155505349,0.0840847682043446,0.0105421412883488,0.120192427757862,0.000158204365258751,0.0035625440618016
0.0946089791886811,1.36757780836461e-05,6.38270902777474e-05,0.339242998503125,0.000376688827129431,0.083434596867767,0.0105718579210913,0.115437870607428,0.00015698104730649,0.00408389638259363
0.0942684428350998,2.088618880482e-05,5.74201119893489e-05,0.340487157697477,0.000356153832651287,0.0748001380377815,0.0113036525940496,0.114868437984504,0.00014568430503153,0.00363235287037698
0.0778627346591054,2.10825037023406e-05,3.177405932965e-05,0.341990434868801,0.000407442073251075,0.0691513382208052,0.0111112772847977,0.116035036439502,0.000119418930819632,0.0037708578267274
0.0952549665206681,1.52428155569939e-05,1.07863631548956e-05,0.345626457875032,0.000379291559934426,0.0694989330890158,0.0108722777501401,0.107856310846978,8.74590414778961e-05,0.00442823011597634
0.0860908738779472,1.57722482452026e-05,3.57914947511755e-06,0.347690326680096,0.000440149120682015,0.0710715803471805,0.01057020225505,0.120851652931881,7.7440340143245e-05,0.00546846311658285
0.0958356127630862,7.7426240542451e-06,4.05947938764853e-06,0.265623817017972,0.000429009945304496,0.0889966869899834,0.0114676473181164,0.122645966069062,0.000103933150847535,0.0053295333074208
0.0605764341489737,2.72822205289784e-06,4.07687380610912e-06,0.264656350738982,0.000427680990051215,0.0866562404234841,0.0130394370025218,0.120647397378548,8.07491635419275e-05,0.00558559896845775
0.0607267827721029,3.24258254572131e-06,9.23427851818806e-06,0.26397434046505,0.000398315341574801,0.0870467712950958,0.0130076224161455,0.118041081224799,0.000259871171587581,0.00635522278523399
0.0674695902293649,1.0610399399112e-05,1.44502814317221e-05,0.290775239806183,0.000336671141794459,0.0864949611692033,0.0129815349949727,0.117846481494934,0.000360969072974715,0.00730590686970324
0.0802760794176453,1.92667793861863e-05,1.51903879547849e-05,0.288481722637629,0.000190843269312007,0.0804478024955935,0.0162412429815812,0.1164904424739,0.000313534909446355,0.00703839223401758
0.084796597847282,8.37751978444458e-05,1.22922682248154e-05,0.288716005670371,0.000210576961878888,0.0797256507300003,0.011851954210709,0.118203145480547,0.000124152645281867,0.00656571802459723
0.117143300593491,0.00019142945405624,1.2692272404911e-05,0.289827314385619,0.000229663402465946,0.0760227719251452,0.0109800281060761,0.117843388719058,6.41778266768361e-05,0.00701922230006119
0.117157383772052,0.00011831726986439,3.52574245199979e-05,0.288953141478385,0.000255040865588974,0.0750074631846809,0.0123436229151227,0.113110407668438,6.93245525877859e-05,0.00673279327460449
0.101560255725204,0.000349738230577252,2.7492153905079e-05,0.288289963638562,0.000247624849863006,0.0670059586378353,0.0107939046340598,0.116834126386359,0.000116939064984651,0.00629628743299548
0.101545599222068,0.000108450412749181,3.04063958232107e-05,0.287263766432652,0.00015003818091564,0.078431475452896,0.0107879914618476,0.116350039732819,9.14736294797469e-05,0.0076085012709234
0.101573764943064,0.000108057998638703,4.04766367107397e-05,0.298847639724743,0.000178332478616685,0.0740722046368026,0.0136129065252927,0.13161344717765,9.26341755059545e-05,0.00805692887589771
0.10163343639582,0.000127337038580753,4.34539586067367e-05,0.299045492155862,0.000192846895783825,0.0760073173608271,0.01690277143556,0.129104939146298,0.000121386661920037,0.0080318367568961
0.102075943588437,0.000115020661967158,2.62369828933214e-05,0.360535651691561,0.000178170022162594,0.0749424484286136,0.0168744775656715,0.129857955184081,3.60527484677334e-05,0.00737005967384235
0.101511294352944,6.64107402798809e-05,2.8455280568832e-05,0.360479240000331,0.000144193953713,0.0845397392954254,0.00808194713551341,0.12640284242213,7.0163913290883e-05,0.00601052539682715
0.101347584304876,0.000114364924293954,2.35562013118435e-05,0.26205330048275,0.000136030642832485,0.0764365263520326,0.00814328934502122,0.122967971919944,6.68274770128605e-05,0.00615027020923151
0.101358078619807,0.000127997560393717,2.69730156777935e-05,0.335461647937788,0.000155257736385079,0.0721589809038411,0.00809679043015979,0.122525602548856,6.56346668370423e-05,0.00636257876633762
0.0747518156889532,0.000142871439220172,2.48950208849458e-05,0.348477375354489,0.000151253432502698,0.0711043045465412,0.0100965737686581,0.124516620685376,3.89751152723328e-05,0.00431314115558006
0.0747292986229593,0.000213309729055166,2.72673494574265e-05,0.348831919431487,0.000126529733841672,0.0581796117002948,0.0102389332992309,0.122244221099546,4.57696938144775e-05,0.00507560305439846
0.0748474675447233,0.000189790673058883,2.2691937517101e-05,0.345363674977313,0.000250269869397378,0.0551741211691483,0.0102126947981714,0.111733729747183,3.49047711433475e-05,0.00486791702185631
0.0858133805592644,0.000464298326695904,1.91641585966307e-05,0.482714902389839,0.000239017331703169,0.0560720054841431,0.0101131292272248,0.097253102636997,5.40577895075517e-05,0.00417029319587435
0.085991216274939,0.000369596983635779,7.39924631283475e-05,0.320852300399213,0.000278079396701323,0.0641195840687189,0.00883127853838552,0.0862337410455274,1.87884815228651e-05,0.00358002120071779
0.0858924483479922,0.000929399125839237,6.13203936806514e-05,0.394502430708721,0.00026243628022754,0.0633331496395553,0.00875753188559646,0.0920408880793474,3.18308012316686e-05,0.00313342715644934
0.0768122384619642,0.00300764320159721,6.85193952535579e-05,0.446294336228567,0.000293302357628882,0.0564083058074763,0.010191089000426,0.0722560476018546,2.01533202490214e-05,0.00353245250824349
0.113432732463163,0.00305957871271585,5.92240765270467e-05,0.337675370114393,0.000333206172124698,0.0802172172851179,0.00991713399707294,0.0857953905664616,1.42629529612288e-05,0.0025489181535459
0.113240799034887,0.00291870093120816,6.81453998598428e-05,0.286207063165573,0.000343898051831001,0.0803078996981975,0.00970381386049638,0.0990617935067334,2.61999783026759e-05,0.00280961948368586
0.0942170608669818,0.00292160700283276,6.51720699602364e-05,0.280601473457398,0.000474645156388183,0.0788782881089206,0.00981583325465571,0.10481969324481,1.97227970550721e-05,0.002740768701171
0.0943361705567395,0.00300884708804408,6.36387074676705e-05,0.279157981256382,0.000420319112340723,0.0731952841549422,0.00934973657255114,0.0853560458504887,1.9699871171106e-05,0.00270138961214474
0.0956404515512972,0.00324025513498749,6.41638434574401e-05,0.361321890210115,0.000492504168618138,0.0702183456962943,0.0070550050560194,0.0858958869752448,4.13033748701667e-06,0.00354623864621519
0.0964451274024196,0.00310929865045695,4.75807021174534e-05,0.361610211843934,0.000397761738922316,0.0707995295664613,0.00606080268501362,0.0823200140682425,4.13858078052735e-06,0.00396723297919113
0.0996297645561168,0.00275921563075564,4.16974745815652e-05,0.361178231927188,0.000350767181394172,0.0477534733219629,0.00590002195038441,0.0773191398251066,3.5792782231329e-06,0.00406989679604381
0.099695990296392,0.0022032835081839,2.60802426092169e-05,0.296173109663686,0.000317073483200306,0.0548015455132092,0.0058779886450467,0.079653657688275,2.54256479971367e-06,0.00369912354255614
0.0570808178036026,0.00134443876400604,9.80543250048458e-06,0.291721550500208,0.000367290473243536,0.0557758024714331,0.00556991619209668,0.0711815071350672,1.00370553144284e-05,0.00356150649550475
0.0571386138967432,0.00125817531624386,8.81200650460501e-06,0.37968049079666,0.000328168562844371,0.057213304711949,0.00492794618062497,0.0729213236272112,1.5689195004524e-05,0.00343443361031082
0.057060785180814,0.00127824987677524,9.00536244331628e-06,0.378444492688972,0.00034803837801765,0.0593264883628963,0.00501158290349753,0.0948143785671741,1.65537931054029e-05,0.00400422777041352
