"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.049508988553263,8.17436208638391e-06,2.1593231525643e-05,0.0718509930067137,5.12607872036097e-06,0.168591304559338,0.0416225948754128,0.0764487242275879,0.000469359818168654,8.20211618125288e-05
0.0491605515865431,7.88909382836586e-06,2.34574295939882e-05,0.0720283558517735,2.53648862885892e-06,0.178407519935323,0.0416340195784888,0.0780712276349289,0.000215066613277323,8.74369788679072e-05
0.0492922912279243,6.54671566318928e-06,2.70649233010111e-05,0.0717248511912658,1.84388668191677e-06,0.179620352719408,0.0419259139905255,0.0846409138999923,0.000240080312914361,0.000105724254649631
0.0618701606992024,6.65292978093362e-06,2.17684359197562e-05,0.0727784015906428,2.19815278596202e-06,0.180278472622391,0.0419718836062339,0.0822870845936927,0.00019591288835775,0.000152346918009453
0.0205429557326173,5.39450466129606e-06,2.3982473431237e-05,0.0652979210175664,1.7961043153193e-06,0.179380015104808,0.0422030195229467,0.125555693479885,0.000179573083599818,0.000126897812224723
0.0347758790911136,4.53038488559131e-06,2.32411061604426e-05,0.0643549238291928,1.75988750202223e-06,0.135760775008002,0.0245825788940168,0.120077768545026,0.000134533739778862,0.000115094460406188
0.0408627486708361,4.1364388377377e-06,1.23175999702075e-05,0.0659524268604491,2.74218200992746e-06,0.154855244142042,0.024369731105405,0.130732784601535,0.000141244765899868,0.000104666939661345
0.0961034811598942,1.57812159635801e-05,1.05082953927283e-05,0.0556182892040386,7.8572923197097e-07,0.158057377007832,0.0179819954711611,0.0921628311652563,7.21864993980509e-05,0.000107825990005335
0.0962494049314608,2.36457531180869e-05,6.28316205660406e-06,0.0554607804192312,5.99916997306007e-07,0.157891917073995,0.0292155352769062,0.105912585096441,0.000124500739180342,0.000149448976119881
0.0963330291892673,2.84890051989562e-05,1.01221666608147e-05,0.0687736325548315,1.80801555824092e-06,0.15827653614541,0.0159469393558967,0.111761567216861,0.00013044308472414,0.000100541551534024
0.0963744990890758,8.52811704831688e-06,1.19788761977388e-05,0.0687207498447424,1.33874577681354e-06,0.133384438650426,0.0197848794397635,0.111766686177556,9.72694880290694e-05,7.50406429224321e-05
