"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.177315221475128,0.000183485104613101,0,0.0965627369753274,0,0.0660185669426827,0.0566386969740713,0.188447755575749,0,0
0.221924564962136,0,0,0.0968479882947716,0,0.0663439587812047,0.0619395786707933,0.203463091952906,0,0.000107065681458342
0.200266223533536,0,0,0.0948137672251738,0,0.0843308242100849,0.0656424818946078,0.209543195863914,0,2.76744757572445e-05
0.225103486900968,0,7.05440289124754e-05,0.0901724087563293,0,0.0837904931785268,0.0586407441389867,0.207574132806907,0,0
0.215757094599086,0,0,0.0908501131215068,0,0.0785972519928567,0.0599222490810655,0.207100222174942,0,0
0.22487660203239,0,0,0.0903983507298741,0,0.0796571389015008,0.0841641764020049,0.211157421652287,0,0
0.225938760905973,0,0,0.0886665290236343,0,0.0795973460777524,0.0817232263264869,0.197165421937465,0,0
0.227656004787588,0,0,0.0886295183052815,0,0.0824628356630061,0.0874984743888646,0.192639948667083,0,0.00188866056180941
0.228653832526446,0,0,0.0867423899952467,0,0.0812642424505187,0.0867090563387528,0.207134153968716,0.00215372774485192,0.0016866575931932
0.216625754042934,0,0,0.0832881060685715,0,0.0735157733854826,0.0835963345639692,0.21405060731636,0,0
0.216171022820415,0,0,0.0842971250289047,0,0.0734021907936489,0.0817499131862618,0.202688565320944,0,0
0.220049420734752,0,0,0.0842178655944022,4.92544937935047e-05,0.0770203116571641,0.0858922721636659,0.206025992023431,0,0
0.22169916526963,1.64240500266108e-05,0.000431540032828279,0.0860223522136523,0,0.0780945258725947,0.0755611773891007,0.236023270898667,0,0
0.226239418150765,0,0,0.087365084261304,0,0.0827046199912024,0.0922269742988968,0.243661995805326,0,0.000226039827032939
0.222397042606723,0,0,0.0821687476456473,2.17013609190575e-05,0.0849266983353443,0.0826539116676034,0.242449800991542,0,0.000214590596577739
0.213708121477257,0.000449621291655375,0,0.0828019791810058,0,0.0954002584542399,0.0811475520830816,0.200957840942641,0.000328627424285882,0
0.208506196087336,0.000514480947685664,0,0.0830613567859679,0,0.106788962698398,0.0803836129961362,0.213382249807571,0,0
0.190194268103824,1.31011599875368e-05,0.000148943218798736,0.0830314377889721,0,0.0942394682296718,0.0812344071496179,0.214578722360327,2.33142511290715e-05,0
0.193681443794871,0.00142008969774477,0,0.0830384109708611,0,0.0898792444251247,0.0834291642459177,0.217944862329915,0,0.0025646043605065
0.1976915621331,0.00102722208909315,0.00120504661547821,0.0827893894900377,0.000111981632661953,0.0870894474007718,0.0877539143012527,0.209313408011727,0,0
0.194174049588704,0,0,0.0820230348330335,0,0.0832129080082564,0.0811329836491085,0.204710575242514,0,0
0.180941978484757,0,0.00161083036245248,0.0802805696720881,0,0.0807547612055567,0.0800873712495135,0.177877791871095,0,0.000853946726992178
0.190665199162816,0,0,0.0811370898121551,0,0.0820580520693314,0.069721628910995,0.173899757241058,0,0.000342309698597261
0.208999015870997,0,0,0.0802757946970271,0,0.0794005658878726,0.0791354981888534,0.1786284086036,0,0
0.206963760078107,0,0,0.0800070937261166,0,0.0764435905323439,0.0804279733715268,0.186514847800571,0,5.37033298471615e-05
0.220054293869789,0,0.000126780905513255,0.0806430596193803,0,0.0772582141420702,0.0788883032452602,0.184732356292153,0,0.000602606329623709
0.22577408585212,0,0,0.0802942145152267,0.000413139123626778,0.0820367309382781,0.0826595038533668,0.199264109222713,0.000613643691554967,0.00366679355711693
0.237068398129019,0,0,0.0811733318994846,0,0.0823624178192566,0.0840130102470935,0.212561040715575,0,0.000437445609833659
0.216317164062107,0,0,0.0811910916506751,0,0.0805079987113758,0.0827404755613704,0.211550021505666,0,0.000509249698013562
0.219402791644194,0,0,0.0807693322660797,0,0.0757431146901639,0.081402800666242,0.201275975918115,0,0.000805851060877501
0.217195066553149,0,0,0.0808049603718975,0,0.0752699650605781,0.0762561721252489,0.215464511632414,0,0
0.226500066647865,0,0,0.0802835931167651,0,0.0718119759858155,0.0863258703886098,0.215306372513097,0,0
0.205321025923037,0,0.000142041004972829,0.0807621535198117,0.000214376027278508,0.0760439561321672,0.0782417866100455,0.217996717028518,0.000218932551515831,0
0.206589736874119,0,0,0.0788388071560093,1.23476015680404e-05,0.0768773769730674,0.0798813435167192,0.216605978915677,0.00120937189833927,0.000519409503838983
0.201048967506738,0,9.84736876475066e-05,0.0789975460333815,0,0.0748720207047831,0.0882877590207254,0.197535050461035,0.00163120385666739,0.000687984987625647
0.197039902963256,0,0,0.0794940398881206,0,0.077446646271693,0.0693918183575213,0.199990264107728,0.000270300773176344,0.000496913127693673
0.197742924951089,0,0,0.0796857053200876,0,0.0781038915284313,0.0754867535615922,0.182783206942992,0.00062096658327484,0.000642215163738012
0.192572593067095,0,0,0.0807472520948495,0,0.0773436490967304,0.105691446971209,0.183623544821887,0,0
0.198575041460936,0,0,0.0807642203326011,0,0.0801414093646041,0.109257741503161,0.190496493579364,0,0
0.210578272838582,0,0.000374050087482244,0.0799302936930284,2.55460401812999e-05,0.0882804006207748,0.096446848763836,0.178709740927528,0,0.000369955540879966
0.227720403780635,0.000154413108597623,0,0.0800920812258202,0,0.090234031314997,0.0907394384863722,0.189744469439343,0,0
0.218679939378347,0,0,0.082585926288662,0,0.086304239105421,0.0903130915713144,0.199875386128791,0.0013302113735738,0
0.202999448314667,0,0,0.0824292859521745,0.000369031585984489,0.0842780120127349,0.07871558017803,0.187058605004387,0,0
0.208984562803253,0,0,0.0817002410823191,0,0.0842854648351848,0.0725415681649282,0.219676569698229,0,0
0.199757296836115,0,0,0.0823606765998408,0,0.085105337532385,0.0790241313352631,0.216134894680977,0,0.0020807401999042
0.195937221260362,0.000114374005836915,0,0.080003317930637,0,0.081342158712175,0.0770941687198917,0.197171033141883,7.75444744993276e-05,0
0.189085278271998,0,0,0.0780924475595355,1.48562088953501e-05,0.07136947246895,0.0745525060590611,0.17685166991604,0.000612014611350008,0
0.180374494716865,0,0,0.0779857022098126,0,0.0727372448263996,0.0619173928727586,0.193576559640946,0.000153294420962263,0
0.187100615845336,0,0,0.0765128309065063,0,0.0746635942512845,0.0756886809515013,0.190442856559722,0,0
0.207118152707733,0.0011698022752653,0,0.0764542636422807,0,0.0678519838111618,0.0747452118999553,0.176175833811381,0,0
0.204015154022603,0,0,0.0759413755960831,0,0.0708689113927428,0.084329999507567,0.183966392137136,0,0
0.198126399958144,0,0,0.0758934814828509,0.000492946113981735,0.0693618876060046,0.0648304999313966,0.179757026662013,2.16194212286931e-05,0
0.179254854415124,0,0,0.0741721846596062,7.3467724235566e-05,0.0639098044952455,0.0713273748329417,0.179318940813289,0,0
0.166510996676864,0,0.000106290616325361,0.0726755540402734,0,0.0639279553514713,0.0716913919684144,0.191946501225805,0,0.000451757426673416
0.175802756660857,0,0,0.0726343265474781,0,0.0629058704512816,0.0643530802928322,0.179402844831155,0,0.000839049349885025
0.169554192064136,0,0,0.0720154655534044,5.95508170294277e-05,0.062992977348679,0.0655355661112075,0.168386541732737,0,0
0.168146797889239,0,0,0.0697086735006077,0,0.0635529048437766,0.0642778569951876,0.165811547922676,0,0
0.173665218359838,3.43077419984322e-05,0,0.070655611920326,0,0.065658790003344,0.0626250292100522,0.167223590532848,0,0
0.184456644372371,0.000413766243358471,0,0.0703570376241057,0,0.0571920713326119,0.0656045957508138,0.165569668014651,0,0
0.181764925177565,0,4.94590529719608e-05,0.0690805392346485,0,0.0701188651433833,0.0681731577029675,0.159222392475977,0.000309309183488177,0
0.182067624218862,0,0,0.0699509571627018,2.89486055159507e-05,0.0705983585689822,0.0686045125693135,0.156678744517101,0.000299793093727539,0
