"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.283353197778503,0,0,0.10932429363247,0,0.103765626428277,0.196400742397161,0.296612360326792,0,0
0.254869084331118,0,0,0.0942955572603278,0,0.0949955571567525,0.193088597170651,0.246013057458411,0,0
0.253550595426048,0,0,0.0873714904451647,0.00078823429451574,0.0884490784142051,0.191668406931894,0.237423388281652,0,0
0.245734018687275,0,0,0.0927310198935796,0,0.0949861130120052,0.186590970696393,0.249737311213844,9.62066677407669e-05,0
0.252242450417141,0,0,0.0929602792801163,0,0.0935216920065309,0.189198547351779,0.274528878403682,0,0
0.250862662285121,0,0,0.122921390552024,0,0.0988437637880475,0.189522220267178,0.272339603266287,0,0
0.278614248994725,0,0,0.1226973915643,0.000723936957140028,0.098288864299127,0.187075138183967,0.27860419930594,0,0
0.283315269650766,0,0,0.115384075374122,0.00319477032725818,0.117389370471981,0.187759982877171,0.287603324644553,1.57788022562416e-05,0
0.266326918381567,0,0,0.123959896303385,0,0.111911741857868,0.186217870014686,0.280631669740563,0,0
0.26279432158448,2.16812333593552e-06,0,0.116804085218525,0,0.134579019262263,0.184256704542825,0.274632070297497,0.000862463103825817,0
0.281347678819851,0.00187182040528774,9.46807745055289e-05,0.114409733732186,0,0.0977246343492635,0.184220680799535,0.282472650369201,0,0
0.278575532424594,0.000689854464236042,0,0.121093177735136,0,0.0993398168982487,0.182509400687288,0.337975196760517,0,0
0.284870280977804,0,0,0.120402375365906,0,0.0852238310243804,0.184593259971006,0.336180018513696,0,0
0.294684145701317,0,0,0.119522883667375,0,0.098683632140757,0.184201158756962,0.329527179439806,0.000859951710500539,0
0.295301180010453,0,0.00167108660673234,0.134607657536707,0,0.0916862530823983,0.181021998145816,0.311197612816109,0,0
0.284226292957491,0,0,0.126708665145382,0.00019908811330866,0.109540628975879,0.175437461982951,0.328483731572783,0,0
0.279766918656279,0,0,0.114862894865796,0,0.109392854110693,0.169252530861632,0.323361240584084,0,0
0.304401345803812,0,0,0.113560413583123,0.00112389311871167,0.105085500772751,0.167846659700481,0.334138378747315,2.19382755643482e-05,0
0.292756696896389,0.00182506855878702,0,0.136085257889039,0,0.0977802403122462,0.170041695337268,0.266773818018465,0,0
0.289219920364919,0.000655527852947096,0,0.109425667250963,0,0.116516042230386,0.172734918842969,0.276394776419298,0,0.000154022853703584
0.288652462286894,0,0,0.125284827214687,0,0.102943595299632,0.173422371680264,0.269914034816149,0,0
0.276681928105567,0,0,0.112301137430901,0.000495268227567644,0.113772359575581,0.176466523740031,0.247874396918132,0,0
0.274788071666305,0,0,0.11148228292107,0.00090246811972756,0.0876146745203181,0.176695992878275,0.253658881518198,0,0
0.275993336014998,0,0,0.0955814635387143,0.000126561941421863,0.0948443897068316,0.176234731702024,0.252839434176407,0,0
0.267908953547015,0,0,0.0998381091286479,0,0.0915449966724734,0.182735365707867,0.265535792340818,0.000587152899482041,0
0.257948281952411,0,0,0.135524069139266,0,0.0991506910846758,0.183423225787447,0.2517632450444,0,0
0.260721253851841,0,0,0.12391747168159,0,0.0999706092273524,0.183470306462885,0.259629337881457,0,0
0.256584426999534,0,0.000236338294652264,0.116213686516295,0,0.100398863735511,0.18679877381193,0.29022560305589,0,0
0.265155882587786,0,0,0.112531676622075,0,0.103743062722975,0.18665275325017,0.292195231505631,0,0
0.262440114431402,0,0.00154130184729077,0.119077651376337,0,0.0979614730786644,0.185935895184466,0.265676359300946,0,7.46365186569226e-07
0.264138797245128,0,0.00228984424699069,0.111965782219317,0,0.107455743281947,0.186123551145599,0.271383969044421,0,0
0.255644750819955,0,0.00285320112080681,0.111437447818241,0,0.105515519819731,0.184463901754454,0.264329618854591,0,0
0.286646740973991,0,0.000568664570059949,0.116867824731149,0.000604558953770408,0.109669205461415,0.181504219306637,0.235469017689784,0,0
0.275467461279228,0,7.09473172537535e-06,0.126475997998247,0,0.105753696644719,0.178236840360109,0.232019090711879,0,0
0.27281914480494,0,0,0.126780162089842,0,0.113096043451308,0.176958890123488,0.232837571044277,0.0005144868446827,0
0.285328752706834,0.00037297010373595,0.00236108638520724,0.122843442498637,0,0.117992173380556,0.178308249899579,0.249421524641315,0,0
0.270248252849767,0,0,0.116610703587828,0,0.120437711494218,0.176313579216661,0.252311506366537,0.000445166603616679,0
0.257688560562467,7.43145735838946e-05,0,0.104470674910776,0,0.101523189508149,0.177008672738925,0.242386122111573,0,3.18925737502943e-05
0.254324811843906,0.000597351775753788,0.00047443200002397,0.107024119966038,0.000919945647817975,0.0952116845230678,0.16846254044455,0.256128496702528,0,0
0.254852503875788,0.00161004594062074,0,0.105692161390218,0,0.0957825895747801,0.166315372380453,0.234167885148766,0,0
0.252234909144187,0.000465129003209913,0,0.11955287545502,0,0.0956101559829865,0.161242587848036,0.227304839479448,0,0
0.257873235677623,0,0.00239844108829475,0.107732684044993,0,0.114727146098408,0.161172274601384,0.234661457315431,0,2.76232293539014e-05
0.268566970717064,5.6132743490464e-05,0,0.112405631646911,0,0.119095542781085,0.163926797425169,0.245077973839364,0,0
0.282979263504439,0,0,0.1086977352172,0,0.0972337315526893,0.162586811015834,0.237101511971345,0,0.000364847296598095
0.267482369010996,0,0,0.10563752804031,0,0.100351195359353,0.162320065969607,0.239594397371511,0.000625264889282315,0
0.267830393654395,0,0,0.10965854420772,0,0.0903995716338925,0.163071154084123,0.276106079943887,0,0
0.269826624632198,0,0,0.102945167403372,0,0.0946734596582268,0.163041532913614,0.280634730715962,0,0
0.263401877516199,0.000708105518728293,0,0.118832754095341,0,0.0971505905097393,0.163414846179991,0.271634452552033,0,0
0.276352840415323,0,0.00149971372481142,0.113761644788567,0,0.098540437320924,0.163071483672389,0.28428099230939,3.19288946219465e-05,0.00036824208303296
0.253091176853813,0,0,0.126178305150975,2.96939671905749e-05,0.0992674434068078,0.163321426641652,0.277431387095409,0,0
0.251646941936471,0.000296912602592434,0,0.107693515047866,0.000532810971693831,0.102314334781818,0.165754074830232,0.259639794423362,0,0
0.235143230401528,0.000388547820096102,0,0.105614773273515,0,0.105268028400811,0.167121062106963,0.254121908283797,0.000338058437065651,4.36765390640637e-06
0.236923359135595,0,0,0.114644672496858,0,0.108041432675751,0.168580960803739,0.259705592448697,0.000258448993939508,0
0.247055163543827,9.04411652772515e-05,0,0.128380641873489,0.000125176908205585,0.112111865904957,0.167929705130301,0.255796828143893,0,0
0.245147477748547,0,0.000421888362037409,0.125986740286541,0,0.100035591040703,0.169282825765363,0.283546003860118,0,0
0.249725787243113,0,0,0.109606590200261,0,0.113221650286908,0.169666191697063,0.264130380301653,0,0
0.26014551336903,0,0,0.114498768517078,0,0.104171282937344,0.170894487334356,0.250831793476904,2.84599910339578e-05,0
0.256654164468552,8.48991013170524e-05,0,0.104422342741216,0,0.100522780178804,0.170571990036874,0.244077803188224,0,0
0.26965108603103,0,0,0.104769138977243,0,0.0939097012322139,0.169708318998864,0.240092569727177,0,0
0.262929422465859,0,0.000222531587754802,0.112068222431874,0,0.0969334869684439,0.170229001893141,0.259485526989231,0,0
0.265435074485801,0,0.000212111516233023,0.109493391361016,0,0.105663716810589,0.170169023423373,0.257541126533685,0,0.000122396315975363
0.255643685082433,0,0,0.109629266726868,0,0.0941820657640105,0.166602621557008,0.248600118387807,0,0
0.255586525653286,0,0,0.111179969198052,0,0.10027095069396,0.171182748024967,0.284681015000603,0,0
0.274031909920683,0,0,0.117644910315892,0,0.096129525759572,0.169890937088892,0.296110357508996,0,0
